intercolumnar_distance,upper_margin,lower_margin,exploitation,row_number,modular_ratio,interlinear_spacing,weight,peak_number,modular_ratio/interlinear_spacing,class
-0.32643,0.321153,0.285416,-1.944952,-0.900198,-1.553729,-0.38383,0.169418,-0.154186,-1.125659,D
0.327793,-2.426761,0.008017,-0.54498,-0.006417,-0.349509,0.937434,0.068652,0.375899,-0.671482,A
0.438888,0.289748,0.14316,-0.282494,0.261718,0.605563,0.333428,-0.40054,0.251173,0.488511,A
0.15498,-0.330495,0.299642,-0.333637,0.082961,-0.806282,0.069175,-0.87449,-0.964905,-0.643056,F
0.019197,-0.087108,0.384996,0.794958,0.261718,0.107265,0.333428,0.75955,0.687713,0.03519,A
0.142636,-0.291239,-3.210528,-2.167812,0.351096,0.397939,0.371178,-1.525702,-0.278912,0.281054,F
0.216699,-0.189174,0.352988,,0.261718,-0.598658,-0.044076,0.330955,-0.123005,-0.407269,A
0.080916,0.588093,0.01513,0.00225,0.261718,-0.598658,0.55993,0.991234,0.219991,-0.706044,F
2.105308,-0.079257,0.239183,-1.152363,-0.989576,-0.972381,0.106925,-0.2179,-1.463808,-0.822485,A
0.130292,-0.157769,0.577041,-0.670986,0.17234,-0.058835,0.52218,-0.66059,-0.372457,-0.208529,C
-0.264711,-0.126364,0.235627,0.176773,0.261718,0.480988,0.257927,0.384793,-1.214356,0.415204,A
-0.116585,0.281897,0.335206,-0.518215,0.082961,-2.052027,0.106925,-2.021106,-0.746634,-1.832379,D
0.25373,-2.426761,0.352988,-0.05119,-0.095795,1.643684,0.220177,-1.489842,-0.808997,1.484216,A
-0.351118,0.022808,0.171611,1.15197,0.261718,-0.681707,0.106925,2.271524,2.371513,B,X
0.056229,-0.730905,0.441898,0.183695,0.261718,0.522513,-0.081827,-0.337111,-0.154186,0.650664,A
-0.338774,-0.197025,0.530808,1.146271,0.708609,-0.557133,-1.667344,0.768869,0.750076,0.65087,Y
0.241386,0.23479,0.121822,1.037988,0.261718,1.851308,0.295677,-1.291514,-0.933723,1.615087,A
0.142636,-0.330495,0.299642,0.418282,0.17234,-0.681707,-0.081827,0.018852,-0.154186,-0.444568,A
-3.43708,-0.024299,5.196809,-1.63562,-3.313408,-1.138481,0.069175,3.140267,-3.584148,-0.955501,A
0.09326,-0.385453,0.352988,0.546705,0.261718,-0.474083,0.031425,0.658298,0.219991,-0.329442,A
0.031541,0.140576,0.399221,-0.817372,0.261718,0.605563,0.786433,-0.226015,-0.029461,0.225154,H
0.15498,0.336855,0.068476,0.021525,0.261718,-0.183409,0.597681,-1.183311,-1.058449,-0.357615,A
-0.091897,0.344707,0.182281,0.722749,0.261718,,0.55993,-0.007787,0.687713,-0.018817,H
0.451232,-0.267686,0.335206,-0.831336,0.261718,-1.263055,0.069175,-2.626498,-2.804611,-1.055125,A
0.09326,-0.212727,0.260522,-0.527256,0.261718,0.190314,1.050686,0.191357,0.18881,-0.271228,F
0.303106,-0.03215,0.367214,-0.350585,0.17234,-0.640182,0.710932,-0.449292,-0.902542,-0.815059,A
0.068573,-1.16272,-3.210528,-0.829367,0.261718,2.349606,0.899684,-0.802653,-0.310094,1.652012,A
0.068573,0.289748,0.107596,1.267115,0.261718,0.356414,0.55993,1.1026,-0.060642,0.127339,A
-0.449869,-0.291239,0.434785,-0.068824,0.261718,1.602159,0.899684,-0.799954,0.251173,1.010136,E
,-0.322644,0.28186,0.274612,0.261718,0.439463,0.446679,-0.366369,-0.154186,0.266961,F
-0.289399,0.093469,0.402778,-0.087353,-1.436467,-1.553729,0.484429,-2.464651,-2.523978,-1.514196,E
-0.079554,-0.173471,0.367214,0.324501,0.261718,0.356414,0.182426,-0.000117,-0.060642,0.33822,F
-0.190648,-0.691649,0.28186,-0.194472,0.17234,-0.432558,0.295677,0.976361,0.687713,-0.414249,E
0.179667,0.258344,0.189393,-0.133304,0.17234,0.14879,0.220177,-0.988148,-0.466001,0.127327,A
-0.128929,0.705861,0.413447,2.004055,0.61923,-0.058835,-1.478592,-0.235024,-0.341275,1.022987,Y
0.142636,0.43107,0.032912,-0.486796,0.261718,-0.806282,0.295677,0.059585,0.375899,-0.762221,G
-0.141273,-0.024299,0.562816,-1.881367,0.082961,-0.266459,0.257927,-0.589938,-0.808997,-0.256726,C
0.599358,-2.426761,0.011573,0.54026,0.976743,-0.598658,-1.32759,1.376649,2.340331,0.366693,I
0.167323,0.148427,0.278304,-0.289596,0.261718,-1.013906,0.069175,0.52406,1.155435,-0.847113,H
0.130292,0.336855,0.100483,0.382834,0.17234,0.107265,0.446679,0.828862,0.375899,-0.032271,A
0.117948,0.321153,-3.210528,0.642753,0.351096,-0.515608,0.144676,1.333061,-0.278912,,A
0.438888,0.289748,0.14316,-0.282494,0.261718,-0.183409,-0.006326,-0.362292,0.282354,-0.024688,A
0.15498,-0.448263,0.356544,-0.003837,0.261718,0.024215,0.295677,-0.369728,0.001721,-0.022024,F
-0.042522,0.10132,0.288973,0.722153,0.261718,0.314889,0.182426,1.172728,0.531806,0.29552,A
0.105604,-0.251983,0.466793,0.287084,0.261718,0.605563,0.899684,-0.389455,-0.43482,0.159189,A
0.142636,0.069915,0.399221,0.568039,-1.168333,-0.10036,0.106925,0.426556,0.438262,-0.030644,A
0.327793,-0.142067,0.481018,-2.171392,0.261718,-0.224934,0.408929,-0.552388,-0.403638,-0.294229,A
0.192011,0.085618,0.278304,-1.347355,0.261718,-0.681707,0.295677,0.489209,-0.403638,-0.648915,F
-0.277055,0.038511,0.42056,3.987152,0.17234,2.100457,0.333428,1.288774,2.277968,1.849414,X
0.364825,0.195534,0.175168,-0.027618,0.261718,0.107265,0.597681,-0.320472,0.500624,-0.110786,A
0.710453,-0.283388,0.128935,0.601905,0.976743,-0.391033,-1.25209,0.619836,1.124254,0.511536,I
0.142636,-0.369751,0.413447,0.301347,0.17234,0.06574,0.371178,0.04846,0.095265,-0.024471,F
-0.00549,0.360409,0.28186,-0.213479,-1.168333,-1.180006,-0.081827,1.144362,0.750076,-0.923639,E
0.031541,-0.118513,0.374326,-0.066706,0.261718,-0.224934,0.484429,-0.233879,0.438262,-0.338278,A
-0.017834,0.336855,0.235627,-0.511144,-0.81082,B,0.295677,0.051936,0.126447,-1.019357,G
0.056229,-0.016448,0.345875,-0.053786,0.17234,-0.432558,0.295677,0.96679,0.594169,-0.421423,A
-0.32643,-0.652394,0.384996,-1.694222,-0.185173,-0.141884,0.220177,-1.135744,-0.029461,-0.119357,E
-0.141273,-1.201976,0.612605,-0.518872,0.17234,-0.307984,0.446679,-0.449196,-0.996086,-0.397734,D
0.907954,-0.330495,0.132491,1.039033,0.887365,-0.889332,-1.214339,0.366679,1.24898,-0.011837,I
0.130292,-0.275537,0.274747,-0.574878,0.261718,0.024215,0.333428,-0.512742,-0.746634,F,A
0.57467,-0.134216,0.160942,1.252465,0.976743,-1.844403,,-3.038027,-2.929337,-1.143694,I
0.019197,-0.087108,0.292529,0.240776,0.17234,0.356414,0.55993,-0.049316,0.126447,,A
-0.091897,-0.142067,0.324537,0.65821,0.17234,0.06574,0.220177,0.52074,-0.216549,0.040386,F
-3.498799,0.305451,-3.210528,1.101752,-4.922215,0.854712,0.371178,0.990903,0.001721,0.684793,X
-0.22768,0.046362,0.214288,0.746888,0.261718,-0.930856,0.257927,1.80472,0.905984,-0.845546,E
0.080916,0.486028,0.14316,0.006427,0.261718,0.06574,-2.648855,0.161264,0.656532,-1.678471,G
0.352481,0.211237,0.306755,-0.946242,0.17234,0.854712,0.144676,-0.51581,0.126447,0.815132,A
0.327793,-0.142067,0.481018,-2.171392,0.261718,-0.432558,0.106925,0.50909,0.843621,-0.322631,A
0.562327,-0.000745,-3.210528,-2.832246,0.261718,0.024215,0.55993,0.214423,0.157628,-0.165094,A
-0.22768,-0.503221,0.406334,-0.671732,0.261718,0.356414,0.144676,-0.616557,-0.497183,0.401063,E
-0.511588,-0.620989,0.491688,-2.053711,-0.006417,-0.349509,0.069175,0.631097,0.469443,-0.238414,D
0.167323,0.690159,-0.08445,-0.009059,0.261718,1.768258,0.333428,-1.361021,-0.590727,1.51286,F
-0.116585,0.203385,5.49199,1.852806,-1.436467,1.809783,0.069175,0.087835,-0.154186,1.752311,A
-0.338774,-0.09496,0.527252,1.857252,-1.257711,1.643684,V,-0.048714,0.750076,1.668974,X
-0.104241,-1.037102,0.388552,-1.099311,0.17234,0.14879,0.673182,-0.319578,1.155435,-0.11128,X
-0.153617,-0.354049,0.37077,-0.513262,0.261718,0.314889,0.144676,-0.535322,-0.247731,0.324477,F
0.105604,0.014957,0.377883,-0.432222,0.261718,-1.30458,0.446679,-0.438362,0.001721,-1.28193,H
-0.042522,0.10132,0.288973,0.722153,0.261718,0.854712,-2.799857,0.221063,0.095265,-0.994427,A
-0.128929,0.289748,0.235627,1.057473,0.17234,-0.474083,-0.006326,1.399986,0.251173,-0.29963,E
-0.00549,0.486028,0.118265,0.446569,0.261718,-0.307984,0.408929,-0.101834,-0.185368,-0.350972,G
3.722352,0.336855,0.175168,-2.701227,0.261718,-0.889332,-0.195078,1.325256,-1.183175,-0.592413,F
0.624046,-0.071406,0.221401,-0.586246,0.887365,-2.633375,0.899684,-2.820438,-0.996086,-2.606403,I
1.130144,-0.087108,-0.002652,-0.479635,0.082961,-0.598658,0.371178,-0.079119,-0.43482,-0.613425,A
0.303106,-0.134216,-0.002652,-0.624558,0.261718,2.141982,0.861934,-1.354303,-0.528364,1.509135,A
0.09326,0.344707,0.14316,-0.026574,0.261718,0.107265,0.333428,-0.273039,0.219991,0.02962,G
0.47592,-0.338346,0.047137,-0.000972,0.976743,-0.723232,-1.32759,0.01359,1.311343,0.232255,I
-0.22768,0.250492,0.207175,-0.481276,0.261718,-0.640182,-0.044076,0.673966,0.874802,-0.434454,E
-0.178304,0.014957,0.264078,0.582361,0.17234,0.605563,0.106925,0.504373,-0.060642,0.606495,A
0.179667,-0.291239,0.228514,1.550427,0.17234,1.020811,0.333428,0.685363,0.375899,0.855541,A
-0.116585,-0.581733,0.569929,1.083313,0.082961,-0.307984,-0.270579,0.588829,-0.029461,-0.002434,D
0.229043,-0.354049,0.182281,0.210878,0.261718,0.813187,0.597681,0.070186,0.157628,0.504605,A
-0.091897,0.258344,0.445454,1.643582,0.082961,2.681805,0.52218,-0.930911,-1.432627,2.194046,W
-0.215336,0.10132,0.235627,-0.280585,0.261718,-1.138481,0.295677,1.274155,0.500624,-1.062647,E
-0.104241,-0.079257,0.552147,1.388496,0.61923,-0.598658,-3.743617,-0.263604,0.469443,-1.606876,Y
0.117948,-0.29909,0.473906,-0.204438,0.082961,-0.141884,0.333428,-0.330917,-0.091823,-0.190229,A
-0.252367,-0.063555,0.594823,0.891245,0.529852,0.439463,-3.592615,-0.241723,0.40708,-1.021949,X
0.229043,-0.22843,0.324537,-0.869141,0.261718,-0.889332,0.673182,-0.414617,0.126447,-1.01427,F
0.994361,-0.008597,-0.148465,0.826884,0.261718,-0.01731,0.446679,0.444689,-0.497183,-0.126856,A
0.25373,-0.338346,-3.210528,-1.790689,0.351096,0.14879,0.408929,0.378988,-0.154186,0.028849,A
0.142636,0.470326,-2.958023,-0.379737,0.261718,-0.307984,1.201687,-0.257818,-0.310094,-0.76104,A
0.624046,0.007106,0.114709,-0.350674,0.887365,-2.052027,-1.478592,-1.227598,0.126447,-1.050556,I
-0.054866,-0.330495,-3.210528,-0.267456,0.261718,0.06574,0.408929,-0.155829,-0.684271,-0.055188,F
-0.141273,1.553789,0.541477,-0.649324,-1.257711,0.688613,0.371178,1.066371,0.251173,0.573439,D
0.167323,0.690159,-0.08445,-0.009059,0.261718,-0.515608,0.333428,0.031569,-0.091823,-0.523795,F
U,0.211237,0.306755,-0.946242,0.17234,4.218225,-0.195078,-0.881888,-1.962712,4.048692,A
0.809204,-0.16562,0.025799,0.712127,0.887365,0.522513,-0.534832,-0.167342,0.562987,1.054463,I
0.488263,-0.49537,0.111153,0.334258,0.976743,-0.598658,-0.950086,0.566502,1.997335,0.136441,I
-0.079554,-0.291239,0.388552,0.855618,0.261718,-0.058835,0.069175,0.699031,-0.060642,0.013057,F
-0.314087,-0.157769,0.043581,1.051505,0.17234,0.190314,0.484429,1.44635,1.217798,0.029957,E
0.488263,-0.259834,0.050694,-0.755517,0.976743,0.480988,-0.950086,-0.565377,0.594169,1.193531,I
-0.252367,-0.149918,0.313868,-0.243616,0.261718,1.186911,0.52218,-0.281175,0.126447,0.875842,A
-0.351118,0.022808,0.171611,1.15197,0.261718,-0.141884,0.371178,1.415149,2.184424,-0.206949,X
0.179667,-0.212727,0.132491,-1.306507,0.261718,-0.391033,0.597681,0.750327,0.937165,-0.546519,A
-0.338774,-0.314793,0.449011,1.243006,0.797987,-1.553729,-1.667344,-2.468262,-0.278912,-0.366752,X
0.068573,0.289748,0.107596,1.267115,0.261718,0.771662,0.673182,0.323188,-0.466001,0.427403,A
0.15498,0.23479,0.210732,0.643738,0.17234,1.477585,0.106925,-0.168837,-0.466001,1.406762,A
0.019197,0.619498,0.032912,-0.18385,0.261718,-0.930856,0.371178,0.438399,0.874802,-0.910053,G
-3.498799,0.391814,0.374326,-5.440122,0.261718,-0.307984,0.295677,0.376852,0.656532,-0.319207,A
0.080916,0.062064,0.203619,0.577021,0.261718,0.356414,0.748682,0.233334,0.001721,0.025811,H
1.772024,0.014957,0.335206,-0.08619,-2.687761,-0.058835,0.597681,-1.128443,-0.43482,-0.256027,A
0.019197,-0.016448,-3.210528,-0.310423,0.261718,-0.307984,-0.044076,0.188368,-0.559546,-0.128809,A
-0.030178,0.305451,-3.203415,-0.130828,0.17234,0.937762,-0.006326,0.327653,0.095265,0.997683,A
0.179667,0.321153,0.242739,0.045844,0.17234,-0.307984,0.597681,0.499247,0.001721,-0.473898,A
0.229043,0.807926,-0.052442,0.082634,0.261718,-0.557133,0.55993,0.262243,0.157628,-0.6615,F
0.229043,-0.016448,0.317424,-0.526838,0.261718,-0.598658,0.673182,-0.379339,0.064084,-0.765295,F
0.006853,-0.668096,0.477462,1.62168,0.17234,1.311485,0.635431,0.117326,-0.964905,0.939794,A
-0.277055,0.030659,0.441898,W,0.17234,-0.889332,0.257927,0.628029,0.594169,-0.821123,D
-0.770809,-0.110662,0.328093,0.26205,0.17234,-0.01731,0.069175,-0.061858,0.62535,0.077443,D
-0.462213,0.352558,0.150273,0.56049,0.261718,-0.515608,0.031425,0.970013,1.342524,-0.377638,E
0.512951,-0.416858,0.125378,0.549719,0.976743,-0.723232,-1.101088,0.771393,1.966154,0.088774,I
0.599358,0.752968,0.008017,-1.737905,-0.095795,-0.764757,-0.38383,-2.075314,-0.65309,-0.37941,F
-0.351118,0.014957,0.214288,0.736624,0.17234,-0.349509,0.597681,1.702847,1.03071,-0.489462,E
-0.202992,-0.000745,-3.210528,-0.527256,0.082961,0.024215,0.408929,0.156216,0.219991,-0.07268,D
1.21655,0.156278,-0.013322,0.353593,0.17234,0.688613,0.257927,0.146935,-0.65309,0.596645,A
0.47592,-0.338346,0.047137,-0.000972,0.976743,-0.972381,-0.799085,-0.140471,1.24898,-0.336711,I
-0.277055,-0.251983,-3.203415,1.957926,0.261718,1.643684,0.295677,2.193552,2.153242,1.424796,X
-0.22768,-0.997846,0.356544,-0.026932,0.261718,-0.266459,0.484429,-0.387047,0.126447,-0.374516,D
-0.042522,0.2976,0.079145,1.500568,0.351096,0.896237,0.069175,0.148391,-0.247731,0.905715,F
0.09326,0.344707,0.14316,-0.026574,0.261718,0.107265,0.220177,0.027472,0.438262,0.106122,G
0.192011,0.242641,0.164499,0.576722,0.261718,0.522513,0.220177,0.284571,-0.43482,0.468463,A
-0.32643,-0.079257,0.239183,0.566935,0.261718,1.103861,0.182426,-0.118318,0.469443,1.022408,E
0.73514,-0.283388,0.089814,-1.848127,0.976743,-1.055431,-1.856096,-1.856017,-0.65309,0.228759,I
0.290762,-0.189174,0.079145,-0.085921,0.976743,-1.470679,-1.063338,0.904913,1.654339,-0.677172,I
0.080916,0.438921,0.14316,-0.523288,0.261718,-0.723232,0.144676,-0.330975,0.375899,-0.613557,G
0.15498,-0.377602,0.349432,0.70613,-0.006417,-0.557133,-0.081827,0.636669,0.531806,-0.341316,A
-0.338774,-0.291239,0.520139,1.054429,0.261718,1.26996,0.257927,0.264981,0.438262,1.136631,E
0.438888,0.289748,0.14316,-0.282494,0.261718,0.356414,0.748682,-1.184146,-0.621908,0.025811,A
0.15498,-0.040001,0.363657,1.200934,0.261718,0.771662,0.144676,0.911844,0.219991,0.759088,A
0.562327,0.046362,0.210732,-1.052078,0.976743,-0.474083,-0.761334,-0.600131,1.124254,0.122782,I
-0.00549,-0.322644,0.100483,-0.519439,0.261718,-0.723232,-0.044076,-0.861657,0.375899,-0.521227,A
0.562327,-0.000745,-3.210528,-2.832246,0.261718,-0.307984,0.597681,-0.4218,-0.497183,-0.473898,A
0.068573,-0.204876,0.424116,1.412158,0.261718,0.024215,0.371178,1.264913,0.62535,-0.064579,A
0.130292,0.007106,0.239183,0.766194,0.261718,0.107265,0.52218,0.59677,-0.060642,-0.068641,A
-0.116585,0.423218,0.086258,1.919136,0.261718,-0.681707,0.257927,1.572667,0.843621,-0.626842,G
-0.375806,-0.275537,0.449011,0.55685,0.17234,0.397939,-0.044076,-0.232034,-0.185368,0.530945,D
0.130292,-0.463965,0.338762,0.26578,0.261718,0.896237,0.257927,-0.596345,0.064084,0.784319,A
0.192011,-0.369751,0.278304,-0.659618,0.261718,0.397939,-0.270579,-0.842979,-0.091823,0.665806,F
1.21655,0.156278,-0.013322,0.353593,0.17234,1.020811,0.635431,-0.501695,-0.715453,0.662768,A
0.438888,0.195534,0.14316,-0.809435,0.261718,-0.723232,0.144676,-0.726525,-0.372457,-0.613425,F
0.364825,0.36826,0.19295,-0.420406,0.261718,-0.723232,0.484429,0.299909,0.469443,-0.780786,H
-0.338774,-0.314793,0.449011,1.243006,0.797987,1.394535,-1.780595,0.21087,0.812439,2.847616,X
0.389513,-0.220579,-3.210528,-2.624155,0.261718,-0.764757,0.446679,-0.816069,0.251173,-0.785247,A
-0.264711,-0.055704,-3.210528,0.413627,0.082961,0.439463,-7.103404,-1.128443,-1.401445,-2.797489,X
-0.128929,0.069915,0.313868,0.510511,0.082961,0.14879,0.484429,-0.121929,0.001721,-0.017515,H
-0.240024,-0.29909,0.694403,0.955725,0.61923,-0.681707,-1.365341,1.498286,1.342524,0.337038,Y
-0.091897,0.2976,0.079145,0.196496,0.261718,0.564038,0.295677,0.142295,0.126447,0.477191,F
-0.054866,-0.330495,-3.210528,-0.267456,0.261718,0.564038,-0.006326,-0.703674,-1.120812,0.646626,F
0.624046,-0.189174,0.139604,0.38731,0.976743,-1.885928,-1.063338,0.848919,2.340331,-1.097981,I
0.759828,-0.134216,0.114709,-0.542563,0.797987,-0.349509,-1.025587,-0.755804,1.623157,0.41213,I
-0.672058,-0.613138,0.360101,0.373406,0.17234,0.564038,0.52218,0.051644,0.40708,0.33306,E
-0.00549,0.486028,0.118265,0.446569,0.261718,0.896237,0.748682,-0.438479,0.032902,0.491862,G
-0.030178,0.014957,0.264078,0.374062,0.261718,-0.474083,-0.006326,1.424352,0.531806,-0.302149,A
0.043885,0.69801,0.022242,0.912997,0.261718,-0.058835,-0.006326,0.814864,-0.247731,0.093922,F
-0.128929,12.655362,-0.16269,1.993015,-3.22403,1.26996,-0.119577,0.80704,1.186617,1.456297,B
0.15498,0.289748,0.207175,-0.007298,0.17234,0.06574,0.861934,-0.458922,-0.247731,-0.281885,G
0.130292,-0.314793,0.417003,1.051058,0.082961,0.024215,-0.006326,1.1046,0.843621,0.157284,A
-0.00549,-0.204876,0.32098,-0.694588,0.261718,0.14879,0.446679,-0.311618,-0.091823,0.008849,F
-0.128929,0.705861,0.413447,2.004055,0.61923,1.311485,-1.742845,0.268456,0.40708,2.706125,Y
-0.079554,0.250492,0.388552,-0.002584,0.082961,-0.972381,0.371178,-0.203474,-0.060642,-0.934127,E
0.130292,-0.275537,0.274747,-0.574878,0.261718,1.062336,0.635431,-0.834863,-0.310094,0.701501,A
0.25373,-0.197025,0.260522,0.326888,0.261718,1.685209,-0.157328,-1.176089,-1.058449,1.781086,F
-0.585651,-0.354049,,0.356517,0.261718,0.979286,-3.177361,0.70705,1.03071,-0.75887,E
0.142636,0.486028,0.100483,-0.448543,0.17234,-0.141884,0.220177,0.384657,0.095265,-0.131726,A
0.698109,-0.369751,0.185837,-0.92264,0.976743,,-1.28984,0.37194,1.810246,0.119756,I
-0.573307,0.376111,0.057807,0.047395,0.261718,0.813187,0.069175,-1.219871,-0.310094,0.823379,G
0.080916,-0.244132,0.214288,D,0.261718,-0.058835,0.55993,0.635349,0.375899,-0.240029,F
-0.301743,0.195534,0.381439,0.351116,0.082961,-0.681707,0.446679,0.142392,0.687713,-0.724428,E
-0.252367,-0.149918,0.313868,-0.243616,0.261718,0.480988,0.220177,0.489753,0.375899,0.433564,A
0.290762,0.156278,0.136047,1.401386,0.082961,0.107265,0.446679,1.08,0.562987,-0.03432,A
0.080916,0.203385,0.310311,0.26951,0.261718,-0.640182,0.257927,0.977876,0.18881,-0.569255,H
0.57467,-0.134216,0.160942,1.252465,0.976743,-2.218127,-0.157328,-2.935533,-3.116426,-1.850908,I
0.09326,-0.087108,-2.268081,-0.164963,0.261718,0.647088,0.371178,0.22184,0.18881,0.495261,A
-0.128929,0.383963,0.23207,1.248675,0.261718,0.314889,0.484429,1.051713,0.157628,0.123348,A
-0.00549,0.305451,0.018686,-0.04009,0.261718,0.397939,0.408929,-0.597626,-0.123005,0.250868,A
0.105604,0.289748,0.171611,-0.220044,0.261718,-0.474083,0.144676,0.555027,0.095265,-0.385173,A
-0.252367,-0.149918,0.313868,-0.243616,0.261718,0.688613,-0.006326,-1.110329,-1.214356,0.757304,A
0.192011,0.148427,0.19295,-1.29308,,-0.723232,E,-0.369573,0.905984,-0.573799,H
0.056229,0.124874,0.136047,0.14974,0.17234,0.397939,0.106925,-0.350682,0.126447,0.42844,A
-0.264711,-0.09496,0.01513,-0.597346,0.261718,-0.432558,0.144676,-0.364913,0.874802,-0.345909,E
-0.128929,0.022808,0.19295,0.837775,0.261718,0.439463,0.295677,0.750502,0.157628,0.34943,A
-3.498799,-0.369751,0.552147,0.331573,-4.922215,-0.349509,0.635431,0.369552,-0.777816,-0.526061,E
-0.030178,0.093469,0.235627,1.206186,0.261718,0.439463,0.446679,0.897399,0.562987,0.267119,A
0.068573,0.289748,0.107596,1.267115,0.261718,0.979286,0.408929,0.921532,-0.060642,0.748323,A
-0.560964,L,0.296086,0.755571,0.261718,0.688613,0.182426,0.568599,0.843621,0.632088,E
-0.091897,-0.071406,0.537921,-1.178561,0.261718,1.228436,0.069175,-0.327383,0.500624,1.203923,E
-0.104241,-0.456114,0.484575,0.143802,0.261718,0.564038,0.597681,-0.470242,0.064084,0.298824,F
-3.498799,-0.401156,0.352988,0.786513,-4.922215,-0.058835,-0.761334,0.753531,0.18881,0.530041,A
-0.104241,-0.338346,0.384996,-0.096275,0.261718,0.605563,-0.157328,-1.531158,-1.557353,0.776496,E
-0.00549,-0.660245,0.345875,-0.270589,0.261718,1.186911,1.050686,-0.612149,-0.185368,0.569822,A
-2.807544,0.462474,-3.210528,-2.333503,-3.849677,-2.010502,-5.933141,0.604478,-3.61533,-4.072596,A
-0.314087,-0.157769,0.043581,1.051505,0.17234,0.937762,0.710932,-0.454729,-0.559546,0.517298,E
-0.153617,9.65621,0.05425,0.56598,-1.078955,1.477585,0.333428,0.276378,-0.029461,1.259678,F
0.043885,0.572391,0.00446,-0.3331,0.261718,-1.013906,0.295677,0.370076,0.968347,-0.946375,G
-0.042522,-0.29909,0.182281,1.151314,0.261718,-0.847807,0.937434,-2.833039,-3.085245,-1.096775,A
-0.153617,-0.22843,0.488131,0.580183,0.261718,2.55723,0.484429,-0.132492,0.313536,2.119944,A
0.648733,-0.197025,0.029355,0.335213,-0.185173,-1.138481,-0.987837,0.28325,1.716702,-0.390381,I
-0.38815,0.321153,0.107596,0.886232,0.351096,1.768258,0.748682,-0.821933,-0.185368,,F
-0.042522,-0.3619,0.470349,-0.310721,0.261718,-0.474083,0.861934,-0.185923,-0.060642,-0.744958,F
-0.22768,0.446772,0.534365,0.177429,0.17234,-0.474083,0.52218,0.580481,0.968347,-0.594498,E
-3.412392,0.148427,0.438342,-1.047781,-3.22403,-1.968978,-0.006326,3.545252,-3.584148,-1.677844,E
0.57467,-0.134216,0.160942,1.252465,0.976743,-0.598658,-1.025587,0.691751,1.24898,0.180671,I
-0.240024,-0.29909,0.694403,0.955725,0.61923,-0.224934,-0.648083,1.153604,2.153242,0.281898,Y
0.117948,0.321153,-3.210528,0.642753,0.351096,0.937762,-0.081827,1.410587,0.064084,1.030329,A
-0.178304,-0.620989,0.32098,0.699028,0.261718,0.439463,0.824183,0.460436,0.313536,0.065086,E
-3.498799,2.880639,0.441898,-0.295325,-4.922215,-1.470679,0.295677,0.207647,-3.147608,-1.359203,A
0.142636,0.470326,-2.958023,-0.379737,0.261718,1.26996,0.295677,-1.143782,-0.590727,1.120224,A
-0.178304,0.902141,-0.041773,0.593103,0.261718,0.356414,0.786433,0.114822,0.001721,0.019108,F
0.327793,0.179832,0.157386,-0.508846,0.17234,0.439463,-0.081827,0.944947,0.687713,0.585941,A
